Row,Column,ESP,ID,FrameCnt,Latitude,Longitude,RSSI,SNR,Time
340,201,-118.81879480002063,108076,150,40.00105,116.32027,-113,-4.5,2018-12-30T04:44:09.395115765Z
340,202,-117.5993868649763,108077,151,40.001015,116.320385,-112,-4.2,2018-12-30T04:44:14.788103516Z
340,202,-118.31329815912463,108078,152,40.00104333,116.3203883,-113,-3.8,2018-12-30T04:44:24.715201006Z
340,202,-117.45540463109293,108079,153,40.00104333,116.3203883,-112,-4,2018-12-30T04:44:30.377766644Z
340,202,-119.19331048066094,108080,154,40.001075,116.320365,-113,-5,2018-12-30T04:44:35.672223705Z
340,202,-117.5993868649763,108081,155,40.001075,116.320365,-112,-4.2,2018-12-30T04:44:41.301139107Z
340,203,-117.5993868649763,108082,157,40.00102,116.32047,-112,-4.2,2018-12-30T04:44:58.662382636Z
340,203,-118.5993868649763,108083,158,40.00106333,116.3204383,-113,-4.2,2018-12-30T04:45:04.244256709Z
340,203,-116.81879480002063,108084,159,40.00106333,116.3204383,-111,-4.5,2018-12-30T04:45:12.913384393Z
340,203,-120.5993868649763,108085,160,40.00106333,116.3204383,-115,-4.2,2018-12-30T04:45:18.495633469Z
340,202,-118.81879480002063,108086,161,40.00109333,116.3203883,-113,-4.5,2018-12-30T04:45:28.942334596Z
340,202,-121.04220837241459,108087,162,40.00109333,116.3203883,-115,-4.8,2018-12-30T04:45:34.183226282Z
340,203,-117.5993868649763,108088,163,40.00105667,116.3204267,-112,-4.2,2018-12-30T04:45:39.513506594Z
340,203,-118.5993868649763,108089,164,40.00102667,116.3204117,-113,-4.2,2018-12-30T04:45:50.019842138Z
340,203,-118.45540463109293,108090,165,40.00102667,116.3204117,-113,-4,2018-12-30T04:45:55.413495894Z
340,203,-117.81879480002063,108091,166,40.00101333,116.3204133,-112,-4.5,2018-12-30T04:46:04.434837478Z
341,203,-118.10373555853747,108092,168,40.00095833,116.3204883,-113,-3.5,2018-12-30T05:57:54.989747917Z
341,203,-118.31329815912463,108093,169,40.00095833,116.3204883,-113,-3.8,2018-12-30T04:46:25.805736445Z
341,203,-118.31329815912463,108094,170,40.000945,116.3204933,-113,-3.8,2018-12-30T05:58:05.983565868Z
341,203,-117.31329815912463,108095,171,40.000945,116.3204933,-112,-3.8,2018-12-30T04:46:36.311971495Z
341,203,-118.31329815912463,108096,172,40.00097833,116.3204433,-113,-3.8,2018-12-30T04:46:42.026383211Z
341,203,-118.31329815912463,108097,173,40.00097833,116.3204433,-113,-3.8,2018-12-30T04:46:47.939396515Z
341,203,-120.31329815912463,108098,174,40.00098333,116.3204917,-115,-3.8,2018-12-30T04:46:53.512256098Z
340,203,-118.81879480002063,108099,175,40.00102333,116.3204167,-113,-4.5,2018-12-30T04:46:59.386198089Z
340,203,-118.5993868649763,108100,176,40.00102333,116.3204167,-113,-4.2,2018-12-30T04:47:04.947315578Z
340,202,-117.81879480002063,108101,177,40.00103833,116.320385,-112,-4.5,2018-12-30T04:47:14.408327266Z
340,202,-116.81879480002063,108102,178,40.00105833,116.3203467,-111,-4.5,2018-12-30T04:47:19.52010516Z
342,204,-118.81879480002063,108103,180,40.00086667,116.3205883,-113,-4.5,2018-12-30T05:59:13.986449891Z
342,204,-117.81879480002063,108104,181,40.00086667,116.3205883,-112,-4.5,2018-12-30T04:47:44.582175657Z
341,203,-114.81879480002063,108105,182,40.000975,116.3204617,-109,-4.5,2018-12-30T04:47:54.915318322Z
340,202,-119.04220837241459,108106,183,40.00103833,116.3203717,-113,-4.8,2018-12-30T04:48:00.516087128Z
340,202,-117.81879480002063,108107,184,40.00108167,116.3203733,-112,-4.5,2018-12-30T04:48:09.232080856Z
339,202,-118.10373555853747,108108,185,40.00111,116.3203483,-113,-3.5,2018-12-30T04:48:19.092972743Z
339,202,-118.45540463109293,108109,186,40.00114,116.3203417,-113,-4,2018-12-30T04:48:28.801138409Z
339,202,-118.5993868649763,108110,188,40.00114333,116.3203883,-113,-4.2,2018-12-30T04:48:44.835985687Z
339,203,-119.04220837241459,108111,189,40.00112,116.3204083,-113,-4.8,2018-12-30T04:48:50.303722429Z
339,203,-117.76434862436486,108112,190,40.00112,116.3204083,-113,-3,2018-12-30T04:48:55.642104136Z
340,203,-116.31329815912463,108113,191,40.00103167,116.320435,-111,-3.8,2018-12-30T04:49:04.369601956Z
341,204,-120.81879480002063,108116,194,40.00097667,116.320545,-115,-4.5,2018-12-30T04:49:28.71279901Z
341,204,-120.5993868649763,108117,196,40.00097167,116.3205767,-115,-4.2,2018-12-30T04:49:39.872284894Z
341,204,-118.10373555853747,108118,197,40.00100333,116.3205833,-113,-3.5,2018-12-30T04:49:48.085965398Z
340,203,-120.10373555853747,108119,198,40.00103333,116.3204817,-115,-3.5,2018-12-30T04:49:57.749584752Z
340,203,-118.5993868649763,108120,199,40.00107,116.3204383,-113,-4.2,2018-12-30T04:50:06.739851821Z
340,203,-118.31329815912463,108121,200,40.00102667,116.3204983,-113,-3.8,2018-12-30T04:50:15.19566963Z
341,203,-118.5993868649763,108122,201,40.00098,116.320455,-113,-4.2,2018-12-30T04:50:25.295114934Z
341,203,-117.24814186348229,108123,202,40.00097,116.3204333,-113,-2.2,2018-12-30T04:50:35.675929268Z
341,203,-116.89859540490393,108124,203,40.00097,116.3204333,-112,-3.2,2018-12-30T04:50:41.328103703Z
341,203,-118.45540463109293,108125,204,40.00098667,116.3204483,-113,-4,2018-12-30T04:50:50.316588783Z
341,203,-117.31329815912463,108126,205,40.00095167,116.3205017,-112,-3.8,2018-12-30T04:50:55.703575074Z
341,203,-118.31329815912463,108127,206,40.00095167,116.3205017,-113,-3.8,2018-12-30T04:51:04.350653545Z
341,204,-117.5993868649763,108128,207,40.00091667,116.32055,-112,-4.2,2018-12-30T04:51:14.671579298Z
342,204,-119.79009749652566,108129,208,40.00087833,116.32056,-112,-7,2018-12-30T04:51:23.562586061Z
342,204,-118.45540463109293,108130,209,40.00082833,116.3205933,-113,-4,2018-12-30T06:03:07.928192502Z
343,204,-118.5993868649763,108131,210,40.00078833,116.3206283,-113,-4.2,2018-12-30T04:51:42.737407737Z
343,204,-117.81879480002063,108132,211,40.00080667,116.3206167,-112,-4.5,2018-12-30T04:51:48.243073243Z
343,204,-118.19331048066094,108133,212,40.00079167,116.32063,-112,-5,2018-12-30T04:51:57.543384456Z
