Row,Column,ESP,ID,FrameCnt,Latitude,Longitude,RSSI,SNR,Time
23,294,-126.68978441047734,173289,30,40.029715,116.3308133,-113,-13.5,2019-03-15T00:11:28.13051113Z
22,294,-126.9773721860196,173290,31,40.02972333,116.33083,-113,-13.8,2019-03-15T00:11:37.757366757Z
22,294,-132.05433314220045,173291,32,40.02972333,116.33083,-113,-19,2019-03-15T00:11:43.759250759Z
22,294,-126.9773721860196,173292,33,40.02973167,116.3308467,-113,-13.8,2019-03-15T00:11:53.117768117Z
22,294,-128.3292134201546,173293,34,40.02975167,116.3308567,-113,-15.2,2019-03-15T00:11:58.871011871Z
22,294,-125.26572375596102,173294,35,40.02973833,116.330855,-113,-12,2019-03-15T00:12:08.552346552Z
24,294,-126.02214159641585,173295,37,40.02954333,116.3308683,-113,-12.8,2019-03-15T00:12:27.31062031Z
24,294,-126.16954289279533,173296,38,40.02954333,116.3308683,-112,-14,2019-03-15T00:12:32.734669734Z
32,294,-132.5765510473101,173299,39,40.02886333,116.3308633,-115,-17.5,2019-03-15T01:24:17.941177941Z
46,291,-129.10774225511958,173306,41,40.02756333,116.3304883,-113,-16,2019-03-15T00:12:57.933323933Z
53,289,-127.3292134201546,173315,44,40.02696,116.3302733,-112,-15.2,2019-03-15T00:13:26.967143967Z
60,289,-127.13520922108039,173320,46,40.02634667,116.3302617,-112,-15,2019-03-15T00:13:43.475825475Z
84,289,-119.46683163887967,173327,49,40.02418333,116.3303567,-111,-7.8,2019-03-15T00:14:07.425389425Z
106,292,-119.62401015882706,173332,51,40.02215833,116.3306367,-112,-6.8,2019-03-15T00:14:24.955247955Z
106,292,-115.26749156458187,173335,52,40.02215833,116.3306367,-112,-0.5,2019-03-15T01:26:04.945270945Z
119,292,-120.96183611348224,173338,53,40.02099833,116.3307033,-111,-9.5,2019-03-15T00:14:35.683322683Z
119,292,-125.45410721860875,173341,54,40.02099833,116.3307033,-113,-12.2,2019-03-15T00:14:44.249169249Z
134,292,-121.96183611348224,173344,55,40.01969667,116.330735,-112,-9.5,2019-03-15T00:14:50.197679197Z
146,293,-120.45540463109293,173348,56,40.01858333,116.33083,-115,-4,2019-03-15T00:15:00.698248698Z
157,294,-130.91275462951782,173352,57,40.01756,116.330915,-115,-15.8,2019-03-15T00:15:06.483749483Z
157,294,-125.7376019773414,173355,58,40.01756,116.330915,-113,-12.5,2019-03-15T00:15:11.873777873Z
166,294,-124.33195619988427,173357,59,40.016785,116.3309767,-113,-11,2019-03-15T00:15:17.012611012Z
168,294,-129.88980209520832,173365,61,40.016585,116.3309933,-113,-16.8,2019-03-15T00:15:31.799147799Z
173,295,-124.21238401914255,173374,63,40.01616833,116.33103,-111,-13,2019-03-15T00:15:51.312807312Z
182,295,-123.8707776445072,173377,64,40.01531833,116.331055,-113,-10.5,2019-03-15T00:15:56.469658469Z
182,295,-123.41392685158225,173379,65,40.01531833,116.331055,-113,-10,2019-03-15T00:16:01.911686911Z
193,294,-120.79009749652566,173382,66,40.01434,116.3310417,-113,-7,2019-03-15T00:16:07.401756401Z
201,361,-122.8707776445072,173416,81,40.01367833,116.3388617,-112,-10.5,2019-03-15T00:17:51.264936675Z
205,361,-119.62401015882706,173418,82,40.01333833,116.3388367,-112,-6.8,2019-03-15T00:17:56.320365398Z
205,361,-117.57833241382157,173421,83,40.01333833,116.3388367,-111,-5.5,2019-03-15T00:18:02.2199209Z
212,358,-121.0738221927363,173424,84,40.01270333,116.3385533,-112,-8.5,2019-03-15T00:18:11.547087264Z
215,357,-119.95746206410165,173425,85,40.012455,116.3384183,-112,-7.2,2019-03-15T00:18:21.435206823Z
217,356,-117.81879480002063,173426,86,40.012235,116.3383233,-112,-4.5,2019-03-15T00:18:26.712226438Z
217,356,-117.31329815912463,173430,87,40.012235,116.3383233,-112,-3.8,2019-03-15T00:18:32.393388033Z
221,355,-118.04220837241459,173432,88,40.01189,116.3381633,-112,-4.8,2019-03-15T00:18:41.058901705Z
223,354,-118.57833241382157,173433,90,40.01166833,116.338095,-112,-5.5,2019-03-15T00:18:57.182464087Z
226,353,-118.81412565612067,173435,91,40.01143333,116.3379533,-112,-5.8,2019-03-15T00:19:07.545816Z
232,351,-121.69305820175224,173442,92,40.01085833,116.33767,-112,-9.2,2019-03-15T00:19:17.778892Z
241,347,-132.54845729795278,173449,96,40.01003,116.3372233,-113,-19.5,2019-03-15T00:19:43.341028Z
242,347,-124.26572375596102,173457,98,40.00999,116.3372367,-112,-12,2019-03-15T00:20:01.681968Z
243,347,-120.62401015882706,173460,99,40.00989,116.33719,-113,-6.8,2019-03-15T00:20:07.633233Z
243,347,-124.33779541063677,173465,100,40.00989,116.33719,-115,-8.8,2019-03-15T00:20:13.492106Z
246,345,-125.23249407632485,173469,101,40.009615,116.3370367,-115,-9.8,2019-03-15T00:20:19.004407022Z
249,344,-114.42869465226148,173472,102,40.00932167,116.3368783,-111,-0.8,2019-03-15T00:20:28.72349517Z
249,344,-117.31329815912463,173476,103,40.00932167,116.3368783,-112,-3.8,2019-03-15T00:20:33.799872399Z
255,342,-126.14699179957641,173478,104,40.00877167,116.3366133,-115,-10.8,2019-03-15T00:20:39.345751037Z
255,342,-125.26572375596102,173482,105,40.00877167,116.3366133,-113,-12,2019-03-15T00:20:44.5667277Z
