Row,Column,ESP,ID,FrameCnt,Latitude,Longitude,RSSI,SNR,Time
293,173,-115.57833241382157,141340,152,40.005285,116.31694,-109,-5.5,2019-03-06T09:11:55.778811115Z
293,173,-115.19331048066094,141341,153,40.00528167,116.316935,-109,-5,2019-03-06T09:12:00.796647186Z
293,173,-115.04220837241459,141343,154,40.00528167,116.316935,-109,-4.8,2019-03-06T09:12:06.527334109Z
292,173,-116.04220837241459,141345,155,40.00532333,116.31691,-110,-4.8,2019-03-06T09:12:11.972380889Z
292,173,-116.81879480002063,141347,156,40.00532333,116.31691,-111,-4.5,2019-03-06T09:12:17.692953771Z
292,173,-116.81412565612067,141348,157,40.00538167,116.3169183,-110,-5.8,2019-03-06T09:12:23.43501274Z
291,173,-115.5993868649763,141351,158,40.00544333,116.3169417,-110,-4.2,2019-03-06T09:12:31.716869867Z
291,174,-115.04220837241459,141353,159,40.00542,116.3169617,-109,-4.8,2019-03-06T09:12:41.966348865Z
291,174,-115.19331048066094,141354,160,40.00542,116.3169617,-109,-5,2019-03-06T09:12:47.111764447Z
291,174,-117.13380807687734,141356,161,40.00542,116.3169617,-110,-6.2,2019-03-06T09:12:52.336633346Z
291,174,-115.34609373817284,141358,162,40.00544,116.31697,-109,-5.2,2019-03-06T09:12:57.796779187Z
291,174,-115.19331048066094,141360,163,40.00543667,116.3169783,-109,-5,2019-03-06T09:13:03.507016028Z
291,174,-115.04220837241459,141361,164,40.00543667,116.3169783,-109,-4.8,2019-03-06T09:13:09.076357305Z
292,173,-116.19331048066094,141363,165,40.00538333,116.3169483,-110,-5,2019-03-06T09:13:14.525671102Z
292,173,-110.5993868649763,141365,166,40.00536833,116.3169183,-105,-4.2,2019-03-06T09:13:23.940426761Z
292,173,-115.81879480002063,141366,167,40.00536833,116.3169183,-110,-4.5,2019-03-06T10:25:03.970844883Z
292,173,-109.34609373817284,141369,168,40.005335,116.3169133,-103,-5.2,2019-03-06T09:13:38.665874663Z
293,173,-121.34609373817284,141370,169,40.00531,116.3169333,-115,-5.2,2019-03-06T10:25:18.978814915Z
293,173,-117.19331048066094,141372,170,40.00531,116.3169333,-111,-5,2019-03-06T09:13:49.663622654Z
293,173,-115.81879480002063,141374,171,40.00528667,116.3169167,-110,-4.5,2019-03-06T09:13:59.607028428Z
292,173,-117.81879480002063,141376,172,40.005325,116.316915,-112,-4.5,2019-03-06T09:14:05.054446217Z
292,173,-114.57833241382157,141379,173,40.00539,116.3169167,-108,-5.5,2019-03-06T09:14:14.056497225Z
291,173,-117.81412565612067,141382,174,40.00541,116.316945,-111,-5.8,2019-03-06T09:14:24.246366985Z
291,173,-115.19331048066094,141383,175,40.00541,116.316945,-109,-5,2019-03-06T09:14:30.131354525Z
291,173,-117.34609373817284,141385,176,40.00542,116.3169567,-111,-5.2,2019-03-06T09:14:35.773204092Z
291,173,-117.34609373817284,141388,178,40.00541333,116.31695,-111,-5.2,2019-03-06T09:14:46.419413677Z
291,174,-117.04220837241459,141390,179,40.00543833,116.3169617,-111,-4.8,2019-03-06T09:14:56.621446485Z
291,174,-110.34609373817284,141392,180,40.00544333,116.3169667,-104,-5.2,2019-03-06T09:15:06.534023136Z
291,174,-116.19331048066094,141394,181,40.005415,116.3169767,-110,-5,2019-03-06T09:15:16.566120264Z
291,174,-115.34609373817284,141396,182,40.005415,116.3169767,-109,-5.2,2019-03-06T09:15:21.65522062Z
292,174,-121.81879480002063,141399,183,40.00539,116.31698,-116,-4.5,2019-03-06T09:15:31.903861615Z
292,173,-118.21081852649533,141401,184,40.005395,116.3169517,-110,-7.5,2019-03-06T09:15:41.580810323Z
292,174,-116.57833241382157,141402,185,40.00534667,116.316965,-110,-5.5,2019-03-06T09:15:47.293007172Z
292,174,-122.81412565612067,141404,186,40.00534667,116.316965,-116,-5.8,2019-03-06T09:15:52.94002876Z
292,174,-117.04220837241459,141407,187,40.00533667,116.317,-111,-4.8,2019-03-06T09:16:03.029793119Z
292,174,-117.34609373817284,141408,188,40.00533667,116.317,-111,-5.2,2019-03-06T09:16:08.878252Z
292,174,-116.19331048066094,141410,189,40.00533333,116.3169933,-110,-5,2019-03-06T09:16:14.545117Z
292,174,-116.97322793708696,141411,190,40.00533333,116.3169933,-110,-6,2019-03-06T09:16:19.576027Z
292,174,-116.04220837241459,141413,191,40.00537833,116.3170017,-110,-4.8,2019-03-06T09:16:25.449517Z
292,174,-114.04220837241459,141414,192,40.00537833,116.3170017,-108,-4.8,2019-03-06T09:16:30.522981999Z
292,174,-117.04220837241459,141416,193,40.00537333,116.3169817,-111,-4.8,2019-03-06T09:16:40.246554Z
293,174,-115.5993868649763,141421,195,40.00525667,116.3169833,-110,-4.2,2019-03-06T09:16:59.286598Z
293,173,-117.97322793708696,141422,196,40.00530833,116.316955,-111,-6,2019-03-06T09:17:05.031383Z
292,173,-111.19331048066094,141425,197,40.00535667,116.316955,-105,-5,2019-03-06T09:17:14.310421Z
292,173,-116.81879480002063,141427,198,40.00535833,116.3169417,-111,-4.5,2019-03-06T09:17:24.143878Z
292,174,-115.19331048066094,141430,199,40.00534,116.31696,-109,-5,2019-03-06T09:17:34.221012Z
292,174,-118.13380807687734,141432,200,40.00534,116.31696,-111,-6.2,2019-03-06T09:17:39.538952Z
293,173,-115.57833241382157,141434,201,40.00527833,116.3169383,-109,-5.5,2019-03-06T09:17:49.428213Z
293,173,-118.57833241382157,141436,202,40.00528833,116.316955,-112,-5.5,2019-03-06T09:17:55.256933Z
293,173,-116.34609373817284,141437,203,40.00528833,116.316955,-110,-5.2,2019-03-06T09:18:00.935347Z
293,174,-123.57833241382157,141439,204,40.00529833,116.3169617,-117,-5.5,2019-03-06T09:18:06.809843Z
293,174,-115.57833241382157,141441,205,40.00529667,116.3169633,-109,-5.5,2019-03-06T09:18:15.954028Z
293,174,-123.97322793708696,141443,206,40.00530667,116.316975,-117,-6,2019-03-06T09:18:24.792183Z
292,174,-117.19331048066094,141446,207,40.00531667,116.3169833,-111,-5,2019-03-06T09:18:33.644388Z
292,174,-123.57833241382157,141447,208,40.00531667,116.3169833,-117,-5.5,2019-03-06T09:18:39.479391Z
292,174,-115.34609373817284,141449,209,40.00532,116.316985,-109,-5.2,2019-03-06T09:18:49.191451Z
291,174,-116.34609373817284,141452,211,40.00540167,116.3169983,-110,-5.2,2019-03-06T09:19:03.606464Z
291,174,-117.97322793708696,141454,212,40.00540167,116.3169983,-111,-6,2019-03-06T09:19:08.902835Z
291,174,-115.81412565612067,141456,213,40.00543,116.317035,-109,-5.8,2019-03-06T09:19:19.030646Z
291,174,-115.19331048066094,141458,214,40.00543,116.3170367,-109,-5,2019-03-06T09:19:24.062603Z
291,174,-113.81879480002063,141460,215,40.00543,116.3170367,-108,-4.5,2019-03-06T09:19:29.286514Z
291,174,-109.34609373817284,141461,216,40.00540833,116.3170617,-103,-5.2,2019-03-06T09:19:34.887823Z
292,173,-115.34609373817284,141463,217,40.00537667,116.316955,-109,-5.2,2019-03-06T09:19:44.70858Z
292,173,-117.97322793708696,141465,218,40.00537667,116.316955,-111,-6,2019-03-06T09:19:49.911453Z
292,174,-116.57833241382157,141467,219,40.00535167,116.3169633,-110,-5.5,2019-03-06T09:19:59.693375Z
292,173,-117.97322793708696,141469,220,40.00532333,116.31691,-111,-6,2019-03-06T09:20:09.905995Z
292,173,-115.57833241382157,141471,221,40.00536,116.3169417,-109,-5.5,2019-03-06T09:20:15.14644Z
292,173,-117.97322793708696,141473,222,40.00536,116.3169417,-111,-6,2019-03-06T09:20:20.293411Z
292,174,-116.81412565612067,141474,223,40.0054,116.3169633,-110,-5.8,2019-03-06T09:20:25.877788Z
292,174,-117.97322793708696,141475,224,40.0054,116.3169633,-111,-6,2019-03-06T09:20:35.776632Z
291,174,-116.81412565612067,141476,225,40.00542333,116.3169667,-110,-5.8,2019-03-06T09:20:45.099308Z
291,173,-117.57833241382157,141477,226,40.00542833,116.31694,-111,-5.5,2019-03-06T09:20:50.294934Z
291,173,-115.81412565612067,141478,227,40.00542833,116.31694,-109,-5.8,2019-03-06T09:20:55.905855Z
291,173,-117.37736039420676,141479,228,40.005405,116.3169567,-110,-6.5,2019-03-06T09:21:04.848776Z
291,174,-116.19331048066094,141481,230,40.00541,116.3169817,-110,-5,2019-03-06T09:21:21.102186Z
291,174,-109.81412565612067,141482,231,40.00541,116.3169817,-103,-5.8,2019-03-06T09:21:26.701407Z
291,174,-117.81412565612067,141483,233,40.00541833,116.3169867,-111,-5.8,2019-03-06T09:21:41.04477882Z
291,174,-117.81412565612067,141484,234,40.00541833,116.3169867,-111,-5.8,2019-03-06T09:21:46.667598329Z
291,174,-115.34609373817284,141485,235,40.00540667,116.31697,-109,-5.2,2019-03-06T09:21:56.386250454Z
292,174,-117.81412565612067,141486,236,40.00536833,116.3169833,-111,-5.8,2019-03-06T09:22:06.294677821Z
292,174,-117.13380807687734,141487,237,40.00537333,116.31701,-110,-6.2,2019-03-06T09:22:12.165318338Z
292,174,-116.97322793708696,141488,238,40.00538,116.316995,-110,-6,2019-03-06T09:22:17.638549445Z
292,174,-116.97322793708696,141489,239,40.00538,116.316995,-110,-6,2019-03-06T09:22:23.537957848Z
292,174,-118.37736039420676,141490,240,40.00538167,116.3169683,-111,-6.5,2019-03-06T10:34:03.947157211Z
292,174,-110.97322793708696,141491,241,40.00538167,116.3169683,-104,-6,2019-03-06T09:22:34.399454402Z
292,173,-117.13380807687734,141492,242,40.00538833,116.316955,-110,-6.2,2019-03-06T09:22:39.438413246Z
292,174,-114.97322793708696,141493,243,40.00539167,116.3169667,-108,-6,2019-03-06T09:22:49.141450009Z
292,173,-112.13380807687734,141494,246,40.005345,116.3169283,-105,-6.2,2019-03-06T09:23:08.723357936Z
292,173,-116.97322793708696,141495,248,40.00533833,116.3168967,-110,-6,2019-03-06T09:23:20.54134121Z
292,173,-117.13380807687734,141496,249,40.00533833,116.3168967,-110,-6.2,2019-03-06T09:23:25.595044834Z
292,174,-117.97322793708696,141497,250,40.00533333,116.316985,-111,-6,2019-03-06T10:35:05.914097601Z
292,174,-121.34609373817284,141498,251,40.00533333,116.316985,-115,-5.2,2019-03-06T09:23:36.794108441Z
292,174,-122.97322793708696,141499,252,40.00537833,116.3169867,-116,-6,2019-03-06T09:23:42.1285181Z
291,174,-115.81412565612067,141500,253,40.00541,116.3169717,-109,-5.8,2019-03-06T09:23:52.71711498Z
292,173,-116.97322793708696,141501,254,40.005385,116.3169533,-110,-6,2019-03-06T09:24:01.894596737Z
292,174,-116.57833241382157,141502,255,40.005365,116.3169633,-110,-5.5,2019-03-06T09:24:11.881175831Z
292,174,-117.81412565612067,141503,256,40.00538,116.3169683,-111,-5.8,2019-03-06T09:24:20.87995684Z
292,174,-123.81412565612067,141504,257,40.00536833,116.3169933,-117,-5.8,2019-03-06T09:24:31.213529505Z
292,174,-109.19331048066094,141505,258,40.00536833,116.3169933,-103,-5,2019-03-06T09:24:36.446210876Z
292,174,-119.13380807687734,141506,259,40.00537667,116.3169683,-112,-6.2,2019-03-06T09:24:46.882105825Z
292,174,-118.81412565612067,141507,260,40.005355,116.316985,-112,-5.8,2019-03-06T09:24:57.010966923Z
292,174,-119.13380807687734,141508,262,40.005325,116.3169767,-112,-6.2,2019-03-06T09:25:11.290368967Z
292,173,-120.21081852649533,141509,264,40.00531833,116.316955,-112,-7.5,2019-03-06T09:25:27.354978515Z
292,173,-117.04220837241459,141510,265,40.00531833,116.316955,-111,-4.8,2019-03-06T09:25:32.86997791Z
292,173,-118.57833241382157,141511,266,40.00535833,116.3169483,-112,-5.5,2019-03-06T09:25:43.734006861Z
292,174,-123.57833241382157,141512,267,40.005365,116.316975,-117,-5.5,2019-03-06T09:25:53.180967733Z
