Row,Column,ESP,ID,FrameCnt,Latitude,Longitude,RSSI,SNR,Time
298,215,-130.5765510473101,168105,239,40.00479833,116.3218283,-113,-17.5,2019-03-12T05:36:57.012956961Z
300,216,-134.84523976698873,168116,249,40.004625,116.3219533,-115,-19.8,2019-03-12T05:37:47.056856829Z
299,217,-122.79009749652566,168224,357,40.004735,116.322095,-115,-7,2019-03-12T05:46:47.61194594Z
299,221,-129.94147873593693,168226,358,40.00479333,116.3225183,-115,-14.8,2019-03-12T05:46:52.614258928Z
299,221,-122.96183611348224,168228,359,40.00479333,116.3225183,-113,-9.5,2019-03-12T05:46:57.624123879Z
297,225,-126.14699179957641,168230,360,40.00496667,116.3229383,-115,-10.8,2019-03-12T05:47:02.628723856Z
297,225,-126.21238401914255,168232,361,40.00496667,116.3229383,-113,-13,2019-03-12T05:47:07.6399328Z
296,229,-125.59612087980607,168234,362,40.00502833,116.3234717,-115,-10.2,2019-03-12T05:47:12.63183384Z
296,229,-121.81209675612978,168236,363,40.00502833,116.3234717,-113,-8.2,2019-03-12T05:47:17.644047779Z
296,229,-122.0738221927363,168238,364,40.00502833,116.3234717,-113,-8.5,2019-03-12T05:47:22.646798766Z
295,238,-121.81412565612067,168240,365,40.00514667,116.3244683,-115,-5.8,2019-03-12T05:47:27.654926725Z
295,238,-121.34609373817284,168242,366,40.00514667,116.3244683,-115,-5.2,2019-03-12T05:47:32.660576697Z
293,241,-121.57833241382157,168244,367,40.00531,116.32488,-115,-5.5,2019-03-12T05:47:37.664440677Z
293,241,-120.79009749652566,168246,368,40.00531,116.32488,-113,-7,2019-03-12T05:47:42.662597687Z
294,245,-123.81209675612978,168248,369,40.005195,116.3253883,-115,-8.2,2019-03-12T05:47:47.679380603Z
294,245,-122.95746206410165,168250,370,40.005195,116.3253883,-115,-7.2,2019-03-12T05:47:52.678894605Z
294,250,-120.11145114746677,168252,371,40.00523333,116.3258933,-117,-0.2,2019-03-12T05:47:57.68182659Z
294,250,-115.89859540490393,168254,372,40.00523333,116.3258933,-111,-3.2,2019-03-12T05:48:02.68994755Z
294,250,-119.63215008122022,168256,373,40.00523333,116.3258933,-115,-2.8,2019-03-12T05:48:07.692748536Z
292,258,-117.1244260279434,168258,374,40.00543167,116.3268083,-113,-2,2019-03-12T05:48:12.697523185Z
292,258,-124.13380807687734,168260,375,40.00543167,116.3268083,-117,-6.2,2019-03-12T05:48:17.704291225Z
