Row,Column,ESP,ID,FrameCnt,Latitude,Longitude,RSSI,SNR,Time
354,270,-117.19331048066094,76526,74,39.99984,116.3283383,-111,-5,2018-12-22T08:36:20.261666738Z
354,270,-114.32474080687587,76527,75,39.99984,116.3283383,-112,1.5,2018-12-22T08:36:25.268400731Z
355,270,-116.1244260279434,76528,76,39.99978833,116.3283117,-112,-2,2018-12-22T08:36:30.270271729Z
355,270,-115.53901891043867,76529,77,39.99978833,116.3283117,-112,-1,2018-12-22T08:36:35.280786719Z
353,270,-118.57833241382157,76530,78,39.999895,116.3282817,-112,-5.5,2018-12-22T08:36:40.287390712Z
353,270,-118.57833241382157,76531,79,39.999895,116.3282817,-112,-5.5,2018-12-22T08:36:45.291136708Z
353,269,-120.41392685158225,76532,80,39.99989167,116.3281533,-110,-10,2018-12-22T08:36:50.294011705Z
353,269,-114.53901891043867,76533,81,39.99989167,116.3281533,-111,-1,2018-12-22T08:36:55.305251694Z
354,268,-120.37736039420676,76534,82,39.99984667,116.3281083,-113,-6.5,2018-12-22T08:37:00.302479697Z
354,268,-113.42869465226148,76535,83,39.99984667,116.3281083,-110,-0.8,2018-12-22T08:37:05.313799686Z
354,269,-112.89859540490393,76536,84,39.99984833,116.3282467,-108,-3.2,2018-12-22T08:37:10.312289687Z
354,269,-107.62869465226149,76537,85,39.99984833,116.3282467,-105,0.8,2018-12-22T08:37:15.317818682Z
354,270,-109.76434862436486,76538,86,39.99980333,116.328325,-105,-3,2018-12-22T08:37:20.330999669Z
354,270,-106.1244260279434,76539,87,39.99980333,116.328325,-104,2,2018-12-22T08:37:25.332189667Z
354,270,-115.62869465226149,76540,88,39.99983833,116.3282867,-113,0.8,2018-12-22T08:37:30.333095666Z
354,270,-115.91145114746676,76541,89,39.99983833,116.3282867,-113,0.2,2018-12-22T08:37:35.343996656Z
354,269,-116.04220837241459,76542,90,39.99986,116.3282167,-110,-4.8,2018-12-22T08:37:40.347090652Z
354,269,-119.57833241382157,76543,91,39.99986,116.3282167,-113,-5.5,2018-12-22T08:37:45.350647649Z
354,268,-115.43775920356249,76544,92,39.999835,116.328095,-111,-2.5,2018-12-22T08:37:50.354387645Z
354,268,-120.45540463109293,76545,93,39.999835,116.328095,-115,-4,2018-12-22T08:37:55.365352634Z
354,268,-120.21081852649533,76546,94,39.99984667,116.3281233,-112,-7.5,2018-12-22T08:38:00.365468634Z
354,268,-110.91145114746676,76547,95,39.99984667,116.3281233,-108,0.2,2018-12-22T08:38:05.373011626Z
354,269,-116.81879480002063,76548,96,39.99984167,116.3282533,-111,-4.5,2018-12-22T08:38:10.374348625Z
354,269,-114.1244260279434,76549,97,39.99984167,116.3282533,-110,-2,2018-12-22T08:38:15.382488617Z
354,269,-117.1244260279434,76550,98,39.99979,116.328175,-113,-2,2018-12-22T08:38:20.386862613Z
355,269,-130.5765510473101,76551,103,39.99977667,116.328195,-113,-17.5,2018-12-22T08:38:45.412727587Z
354,269,-121.5149694202523,76552,105,39.99983,116.3281983,-112,-9,2018-12-22T08:38:55.420957579Z
354,269,-115.89859540490393,76553,106,39.99982833,116.3281967,-111,-3.2,2018-12-22T08:39:00.426599573Z
354,269,-119.81412565612067,76555,107,39.99982833,116.3281967,-113,-5.8,2018-12-22T08:39:05.434572565Z
354,269,-117.43775920356249,76556,108,39.99979333,116.3281883,-113,-2.5,2018-12-22T08:39:10.436902563Z
354,269,-115.26749156458187,76558,111,39.99987333,116.3282533,-112,-0.5,2018-12-22T08:39:25.452819547Z
354,269,-121.96183611348224,76566,116,39.99979167,116.3281733,-112,-9.5,2018-12-22T08:39:50.478481521Z
354,269,-113.24814186348229,76568,117,39.99979167,116.3281733,-109,-2.2,2018-12-22T08:39:55.481365518Z
354,269,-109.91145114746676,76570,118,39.99987,116.328245,-107,0.2,2018-12-22T08:40:00.492234507Z
354,269,-115.97322793708696,76572,119,39.99987,116.328245,-109,-6,2018-12-22T08:40:05.493901506Z
353,269,-112.82474080687587,76573,120,39.99992167,116.32821,-109,-1.5,2018-12-22T08:40:10.498533501Z
353,269,-125.40304509533891,76575,121,39.99992167,116.32821,-112,-13.2,2018-12-22T08:40:15.506672493Z
353,269,-126.14699179957641,76577,122,39.99992167,116.32821,-115,-10.8,2018-12-22T08:40:20.511947488Z
354,255,-116.11145114746677,76584,127,39.999795,116.3265583,-113,-0.2,2018-12-22T08:40:45.538337461Z
354,255,-114.89859540490393,76586,128,39.999795,116.3265583,-110,-3.2,2018-12-22T08:40:50.541413458Z
351,249,-113.31329815912463,76590,131,40.00006833,116.3259017,-108,-3.8,2018-12-22T08:41:05.559713Z
351,249,-113.34609373817284,76592,132,40.00006833,116.3259017,-107,-5.2,2018-12-22T08:41:10.564875Z
352,245,-123.14699179957641,76593,133,39.99997167,116.32543,-112,-10.8,2018-12-22T08:41:15.571874Z
352,245,-126.9773721860196,76595,134,39.99997167,116.32543,-113,-13.8,2018-12-22T08:41:20.585721Z
351,239,-116.89859540490393,76601,138,40.00009667,116.32473,-112,-3.2,2018-12-22T08:41:40.595317Z
351,239,-112.01029995663981,76603,139,40.00009667,116.32473,-109,0,2018-12-22T08:41:45.605388Z
347,240,-115.01029995663981,76604,140,40.00041167,116.324795,-112,0,2018-12-22T08:41:50.608135Z
347,240,-111.24814186348229,76606,141,40.00041167,116.324795,-107,-2.2,2018-12-22T08:41:55.61333884Z
345,238,-110.11145114746677,76608,142,40.00059,116.3245867,-107,-0.2,2018-12-22T08:42:00.62019786Z
345,238,-117.1244260279434,76610,143,40.00059,116.3245867,-113,-2,2018-12-22T08:42:05.625005875Z
326,238,-114.1244260279434,76624,152,40.00232667,116.324555,-112,2,2018-12-22T08:42:50.672773018Z
326,238,-113.91145114746676,76626,153,40.00232667,116.324555,-111,0.2,2018-12-22T08:42:55.67684803Z
320,239,-106.60373555853748,76628,154,40.00288833,116.3246833,-105,3.5,2018-12-22T08:43:00.681925045Z
320,239,-106.76434862436486,76629,155,40.00288833,116.3246833,-105,3,2018-12-22T08:43:05.691642074Z
318,238,-114.53901891043867,76631,156,40.00308833,116.32448,-112,1,2018-12-22T08:43:10.688478065Z
318,238,-103.60373555853748,76632,157,40.00308833,116.32448,-102,3.5,2018-12-22T08:43:15.695178085Z
287,236,-102.2422083724146,76653,170,40.00582,116.3242717,-101,4.8,2018-12-22T08:44:20.767373302Z
287,236,-103.31879480002063,76655,171,40.00582,116.3242717,-102,4.5,2018-12-22T08:44:25.775988327Z
282,237,-104.31879480002063,76657,172,40.00626833,116.3243317,-103,4.5,2018-12-22T08:44:30.776396329Z
282,237,-88.5738221927363,76658,173,40.00626833,116.3243317,-88,8.5,2018-12-22T08:44:35.784633353Z
279,236,-95.75746206410165,76660,174,40.00661167,116.3242417,-95,7.2,2018-12-22T08:44:40.791829375Z
279,236,-89.6389203414338,76661,175,40.00661167,116.3242417,-89,8,2018-12-22T08:44:45.794797384Z
269,236,-89.53779541063678,76665,178,40.00746167,116.3243083,-89,8.8,2018-12-22T08:45:00.807452422Z
269,236,-88.71081852649533,76667,179,40.00746167,116.3243083,-88,7.5,2018-12-22T08:45:05.820664461Z
267,235,-82.49305820175223,76668,180,40.00765667,116.3241183,-82,9.2,2018-12-22T08:45:10.813168439Z
267,235,-84.5738221927363,76670,181,40.00765667,116.3241183,-84,8.5,2018-12-22T08:45:15.819976459Z
269,229,-89.5738221927363,76672,182,40.007505,116.3234733,-89,8.5,2018-12-22T08:45:20.830519491Z
269,229,-89.5149694202523,76673,183,40.007505,116.3234733,-89,9,2018-12-22T08:45:25.834108502Z
